_id,codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel,vento_rajada,radiacao,precipitacao
ObjectId(58f3b7c40d77803ba6787afe),A325,08/07/2016,23,28.9,31,28.9,51,51,36,17.9,17.9,14.1,990.3,990.3,989.1,3.5,54,9.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787aff),A325,08/07/2016,16,34,34.5,32.9,33,35,33,15.7,16.3,14.9,989.9,990.8,989.9,0,178,5.5,2903,0
ObjectId(58f3b7c40d77803ba6787b01),A325,08/07/2016,15,32.9,33.8,31.2,34,42,34,15.1,17.3,15.1,990.8,991.8,990.8,0.2,96,5.7,3314,0
ObjectId(58f3b7c40d77803ba6787b02),A325,09/07/2016,7,24.4,25.3,24.2,83,83,75,21.3,21.3,20.4,991,991,990.9,0,58,0,-2.63,0.6
ObjectId(58f3b7c40d77803ba6787b03),A325,09/07/2016,4,25.5,25.8,25.5,74,74,72,20.5,20.5,20.4,991.3,991.6,991.3,0,39,4.6,-3.53,0
ObjectId(58f3b7c40d77803ba6787b04),A325,09/07/2016,10,22.6,22.7,22.1,88,88,86,20.4,20.6,19.8,991.9,992.1,991.8,0,31,4.2,153.3,0.6
ObjectId(58f3b7c40d77803ba6787b05),A325,09/07/2016,9,22.4,24.6,22.4,86,86,79,20,21.4,19.7,992,992,991.3,0.1,145,9.2,2768,2
ObjectId(58f3b7c40d77803ba6787b06),A325,09/07/2016,23,26.6,27,26.2,60,61,54,18.3,18.5,16.7,989.5,989.5,989.3,0,60,0,-3.52,0
ObjectId(58f3b7c40d77803ba6787b07),A325,09/07/2016,8,24.3,24.4,24.2,83,83,83,21.2,21.4,21.1,991.4,991.4,991,0,54,0,-2.18,0
ObjectId(58f3b7c40d77803ba6787b09),A325,09/07/2016,3,25.8,26.2,25.8,72,72,69,20.4,20.4,20.1,991.4,991.4,991.4,0.2,45,5.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787b0a),A325,09/07/2016,2,26.2,26.8,26.2,69,69,63,20.1,20.1,19.3,991.4,991.4,991.1,0.9,47,7.7,-3.52,0
ObjectId(58f3b7c40d77803ba6787b0b),A325,09/07/2016,16,29.2,31.8,29.2,50,51,40,17.7,18.1,16.1,990.9,991.7,990.8,1.7,195,6.9,1835,0
ObjectId(58f3b7c40d77803ba6787b0c),A325,09/07/2016,11,24.7,24.7,22.6,83,89,83,21.6,21.9,20.5,992.7,992.7,991.9,0,139,0,1145,0
ObjectId(58f3b7c40d77803ba6787b0d),A325,09/07/2016,0,27.6,28.9,27.6,57,57,51,18.4,18.4,17.9,990.9,991,990.3,0.8,51,9.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787b0e),A325,09/07/2016,14,27.1,29.5,27,65,65,55,20,20.8,19.2,992.3,992.9,992.3,0.6,191,6.2,1720,0
ObjectId(58f3b7c40d77803ba6787b0f),A325,09/07/2016,19,33,33.1,31.4,31,41,31,13.6,16.5,13.4,988.6,988.9,988.5,0,166,4.8,1656,0
ObjectId(58f3b7c40d77803ba6787b10),A325,09/07/2016,20,31.3,32.9,31.2,32,32,30,12.5,13.4,12.3,988.9,988.9,988.6,0,115,6,439.6,0
ObjectId(58f3b7c40d77803ba6787b11),A325,09/07/2016,21,29.2,31.3,29.2,42,42,32,14.8,14.8,12.4,988.9,988.9,988.8,0,133,0,18.93,0
ObjectId(58f3b7c40d77803ba6787b12),A325,09/07/2016,22,26.9,29.2,26.7,54,55,41,16.8,17.1,14.6,989.3,989.3,988.9,0,355,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b13),A325,09/07/2016,6,25.3,25.5,25.3,75,75,74,20.6,20.6,20.5,990.9,991,990.9,0,47,4.3,-3.38,0
ObjectId(58f3b7c40d77803ba6787b14),A325,09/07/2016,1,26.8,27.6,26.8,63,63,57,19.3,19.3,18.4,991.2,991.3,990.9,1,49,8.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787b15),A325,09/07/2016,17,29.5,29.6,28.7,50,55,50,18,18.9,17.6,989.9,990.9,989.9,0,215,7.2,736.4,0
ObjectId(58f3b7c40d77803ba6787b16),A325,09/07/2016,5,25.4,25.5,25.4,74,74,74,20.5,20.5,20.5,991,991.3,991,0.1,38,4.1,-3.52,0
ObjectId(58f3b7c40d77803ba6787b17),A325,10/07/2016,11,26.4,26.5,25.3,57,65,57,17.1,18.1,17.1,992,992,991.5,0,108,5.5,663.7,0
ObjectId(58f3b7c40d77803ba6787b18),A325,10/07/2016,2,26.4,27.3,26.4,62,62,58,18.5,18.5,18.2,990.5,990.6,990.5,0.8,43,7.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787b19),A325,09/07/2016,18,31.4,31.5,29.4,41,50,41,16.4,18.3,16.4,988.9,989.9,988.9,0,230,0,1374,0
ObjectId(58f3b7c40d77803ba6787b1a),A325,09/07/2016,15,30.7,31.7,27.1,43,66,43,16.8,20.6,16.8,991.7,992.4,991.7,0.7,147,6.8,2613,0
ObjectId(58f3b7c40d77803ba6787b1b),A325,10/07/2016,1,27.3,28.2,27.3,58,58,54,18.2,18.2,17.9,990.5,990.5,990.1,1.4,52,8.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787b1c),A325,10/07/2016,3,25.8,26.4,25.8,67,67,62,19.2,19.2,18.6,990.5,990.5,990.4,0.4,57,6.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787b1d),A325,10/07/2016,9,23.2,23.3,23,80,82,80,19.6,20,19.6,990.9,990.9,990.5,0,102,0,6.62,0
ObjectId(58f3b7c40d77803ba6787b1e),A325,10/07/2016,21,30.8,33.1,30.8,32,32,27,12.3,12.3,11.7,987.7,987.7,987.4,0,88,0,47.01,0
ObjectId(58f3b7c40d77803ba6787b1f),A325,10/07/2016,22,27.8,30.8,27.8,42,42,32,13.8,13.8,12.2,988.1,988.1,987.7,0,40,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b20),A325,10/07/2016,7,23.6,24,23.5,81,81,79,20,20.1,20,990,990,989.8,0,152,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b21),A325,10/07/2016,10,25.3,25.3,23.2,65,80,65,18.1,19.6,18.1,991.5,991.5,990.9,0,91,3.1,248.3,0
ObjectId(58f3b7c40d77803ba6787b22),A325,10/07/2016,15,32.4,32.4,30.2,37,46,37,15.7,17.3,15,989.9,990.9,989.9,0,159,4.5,2690,0
ObjectId(58f3b7c40d77803ba6787b23),A325,10/07/2016,8,23.2,23.6,23.2,82,82,81,19.9,20.1,19.9,990.5,990.5,990,0,135,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b24),A325,10/07/2016,23,26.2,27.8,26.2,47,48,42,13.9,14.4,13.7,988.4,988.4,988.1,0,225,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b25),A325,10/07/2016,17,33.7,34,32.4,30,33,30,13.5,14.6,13.2,987.9,988.9,987.9,0,139,5.3,2653,0
ObjectId(58f3b7c40d77803ba6787b26),A325,10/07/2016,19,33.8,34.6,32.9,27,29,27,12.3,13.1,11.9,987.4,987.4,987.3,0,130,4.4,1363,0
ObjectId(58f3b7c40d77803ba6787b27),A325,10/07/2016,20,33.1,34.4,33.1,27,28,26,11.8,12.6,11.6,987.4,987.5,987.4,0,119,5,667.6,0
ObjectId(58f3b7c40d77803ba6787b28),A325,10/07/2016,18,33,34.5,33,28,30,28,12.2,13.8,12.2,987.4,987.9,987.4,0.3,164,6.5,2153,0
ObjectId(58f3b7c40d77803ba6787b29),A325,10/07/2016,6,24,24.9,23.9,79,79,74,20,20,19.9,989.8,989.9,989.7,0,134,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b2a),A325,10/07/2016,16,32.9,33.5,31,33,39,32,14.4,16.1,14.1,988.9,989.9,988.9,0,146,6,3080,0
ObjectId(58f3b7c40d77803ba6787b2b),A325,10/07/2016,0,27.7,27.7,26.1,55,65,55,17.9,19.3,17.4,990.1,990.1,989.5,0,35,0,-3.53,0
ObjectId(58f3b7c40d77803ba6787b2c),A325,10/07/2016,5,24.9,25.5,24.9,74,74,71,20,20,19.8,989.9,990.4,989.9,0,90,4,-3.44,0
ObjectId(58f3b7c40d77803ba6787b2d),A325,10/07/2016,4,25.5,25.8,25.5,71,71,67,19.8,19.8,19.2,990.3,990.6,990.3,0,46,5.4,-3.47,0
ObjectId(58f3b7c40d77803ba6787b2e),A325,10/07/2016,12,29.1,29.3,26.4,47,57,47,16.8,17.4,16.5,992.1,992.1,992,0.1,119,6,1726,0
ObjectId(58f3b7c40d77803ba6787b2f),A325,11/07/2016,16,32.3,33.2,30.8,34,39,34,14.4,16.2,14.2,988,989.3,988,0.1,164,6,2966,0
ObjectId(58f3b7c40d77803ba6787b30),A325,10/07/2016,13,29.1,29.6,28.2,47,50,46,16.7,17.5,16.1,991.4,992.1,991.4,0.4,122,6.8,2446,0
ObjectId(58f3b7c40d77803ba6787b31),A325,10/07/2016,14,30.2,31.1,29.1,46,48,42,17.1,17.5,16.2,990.9,991.4,990.9,0,160,7.1,2362,0
ObjectId(58f3b7c40d77803ba6787b32),A325,11/07/2016,3,24.6,24.8,24.6,75,75,73,19.8,19.8,19.6,989.1,989.2,989,1.5,46,7.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787b33),A325,11/07/2016,8,23,23.7,23,81,81,79,19.5,19.8,19.5,989.3,989.4,989,0,105,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b34),A325,11/07/2016,10,24.2,24.2,23.2,75,79,75,19.5,19.5,19.3,990.5,990.5,989.8,0,109,0,216.5,0
ObjectId(58f3b7c40d77803ba6787b35),A325,11/07/2016,2,24.8,25.6,24.8,73,73,68,19.6,19.6,19.2,989.2,989.5,989.2,1.6,42,8.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787b36),A325,11/07/2016,17,33.5,34.2,31.9,30,35,30,13.7,15,13.2,987.1,988,987.1,0,200,5.1,2972,0
ObjectId(58f3b7c40d77803ba6787b37),A325,11/07/2016,15,32.6,32.6,29,38,51,38,16.3,18.4,15.6,989.3,990.3,989.3,0,141,5.8,2730,0
ObjectId(58f3b7c40d77803ba6787b38),A325,11/07/2016,22,26.7,30.6,26.7,42,42,32,12.6,12.9,11.8,987.1,987.1,986.6,0,27,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b39),A325,11/07/2016,19,33.5,34.3,33.3,28,31,28,12.6,13.9,12.5,986.3,986.6,986.3,0,119,3.7,1604,0
ObjectId(58f3b7c40d77803ba6787b3a),A325,11/07/2016,6,24.3,24.6,24.3,76,76,75,19.9,20.1,19.9,988.8,989.3,988.8,0,45,0,-3.25,0
ObjectId(58f3b7c40d77803ba6787b3b),A325,11/07/2016,18,33.4,34,33.1,30,31,30,13.6,14.4,13.2,986.6,987.1,986.5,0,75,4.9,2419,0
ObjectId(58f3b7c40d77803ba6787b3c),A325,11/07/2016,14,29.1,30.4,28.2,50,58,46,17.6,19.3,17,990.3,990.8,990.3,0.1,149,5.9,2845,0
ObjectId(58f3b7c40d77803ba6787b3d),A325,11/07/2016,21,30.6,33,30.6,32,32,28,11.9,12.2,11.7,986.6,986.6,986.3,0,98,0,60.14,0
ObjectId(58f3b7c40d77803ba6787b3e),A325,11/07/2016,20,33,33.8,33,28,29,27,12.3,12.9,11.9,986.3,986.3,986.2,0,116,4.6,719,0
ObjectId(58f3b7c40d77803ba6787b3f),A325,11/07/2016,12,27.8,27.8,25.5,62,69,62,19.8,20,19.1,991,991.1,990.9,0.5,103,5.4,1520,0
ObjectId(58f3b7c40d77803ba6787b40),A325,11/07/2016,4,24.6,24.7,24.6,74,75,74,19.6,19.9,19.6,989.5,989.7,989.1,0.5,76,8.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787b41),A325,11/07/2016,11,25.6,25.6,24.2,69,75,69,19.5,19.6,19.1,990.9,990.9,990.5,0.2,102,4.2,675.8,0
ObjectId(58f3b7c40d77803ba6787b42),A325,11/07/2016,7,23.7,24.3,23.7,79,79,76,19.8,19.9,19.7,989,989,988.7,0,104,1.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787b43),A325,11/07/2016,9,23.2,23.2,22.8,79,81,79,19.4,19.6,19.4,989.8,989.8,989.3,0,104,0,7001,0
ObjectId(58f3b7c40d77803ba6787b44),A325,11/07/2016,0,27,27.4,24.8,59,59,45,18.3,18.3,13.9,988.9,988.9,988.4,2.7,43,8.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787b45),A325,11/07/2016,13,28.4,28.9,27.3,58,62,56,19.3,20.5,18.4,990.8,991.1,990.8,0.4,165,6.1,2026,0
ObjectId(58f3b7c40d77803ba6787b46),A325,11/07/2016,1,25.6,27,25.6,68,68,59,19.2,19.2,18.3,989.4,989.4,988.9,2.2,29,9.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787b47),A325,12/07/2016,17,33,33.8,31.7,28,34,27,12,14.3,11.8,987.1,988,987.1,0,121,5.3,2733,0
ObjectId(58f3b7c40d77803ba6787b48),A325,12/07/2016,0,26.6,27.2,25.2,59,59,45,17.9,17.9,12.7,988.1,988.1,987.5,3.5,49,9.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787b49),A325,11/07/2016,5,24.5,25,24.5,75,75,73,19.9,19.9,19.5,989.3,989.6,989.3,0,110,6.3,-2.86,0
ObjectId(58f3b7c40d77803ba6787b4a),A325,11/07/2016,23,25.9,26.7,25.5,45,46,42,13.1,13.1,12.5,987.5,987.5,987.1,0,14,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b4b),A325,12/07/2016,5,23.9,25.1,23.9,77,77,73,19.6,19.9,19.6,988.7,989.3,988.7,0,41,1.7,-3.31,0
ObjectId(58f3b7c40d77803ba6787b4c),A325,12/07/2016,2,24.8,25.5,24.8,73,73,66,19.6,19.6,18.7,988.8,988.9,988.7,2.5,36,9.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787b4d),A325,12/07/2016,22,27.8,30.7,27.8,39,39,32,12.6,12.6,12,988.3,988.3,987.7,0,54,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b4e),A325,12/07/2016,23,27,27.8,27,43,43,39,13.3,13.3,12.7,988.9,988.9,988.3,0,33,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b4f),A325,12/07/2016,4,25.1,25.1,24.8,73,74,73,19.9,19.9,19.8,989.3,989.3,989.2,0,90,6.5,-2.74,0
ObjectId(58f3b7c40d77803ba6787b50),A325,12/07/2016,6,23.6,23.9,23.2,78,80,77,19.6,19.7,19.4,988.4,988.8,988.3,0,62,2.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787b51),A325,12/07/2016,10,24.9,24.9,23.1,68,75,68,18.5,18.8,18.4,990,990,989.2,0,77,4.8,340.7,0
ObjectId(58f3b7c40d77803ba6787b52),A325,12/07/2016,7,23.3,23.6,23.3,77,78,77,18.9,19.6,18.9,988.7,988.7,988.4,0,70,3.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787b53),A325,12/07/2016,11,25.9,26.1,24.9,62,68,61,17.9,18.8,17.8,990.6,990.6,990,1.9,93,8.2,1265,0
ObjectId(58f3b7c40d77803ba6787b54),A325,12/07/2016,13,28.5,29.5,27.8,47,55,46,16.1,18.2,16.1,990.6,990.8,990.5,0.4,120,8.2,2731,0
ObjectId(58f3b7c40d77803ba6787b55),A325,12/07/2016,9,23.1,23.4,23.1,75,76,75,18.6,18.8,18.6,989.2,989.3,989,0.1,77,4.2,6778,0
ObjectId(58f3b7c40d77803ba6787b56),A325,12/07/2016,8,23.4,23.4,23.1,76,77,76,18.9,19,18.8,989.1,989.1,988.7,0,71,0,-3.16,0
ObjectId(58f3b7c40d77803ba6787b57),A325,12/07/2016,16,32.3,33.2,31.4,32,35,31,13.6,14.7,12.7,988,989.1,988,0.5,131,7.2,2890,0
ObjectId(58f3b7c40d77803ba6787b58),A325,12/07/2016,3,24.9,24.9,24.7,74,74,73,19.8,19.9,19.6,989.3,989.5,988.8,1.7,76,8.3,-3.53,0
ObjectId(58f3b7c40d77803ba6787b59),A325,12/07/2016,15,31.5,32.1,30.2,35,42,34,14.1,16.1,13.4,989.1,990,989.1,0.8,89,8.7,3554,0
ObjectId(58f3b7c40d77803ba6787b5a),A325,12/07/2016,18,32.6,34.2,32.3,28,29,27,11.9,13,11.5,986.7,987.1,986.7,0.1,124,6.2,2169,0
ObjectId(58f3b7c40d77803ba6787b5b),A325,12/07/2016,1,25.5,26.6,25.5,66,66,59,18.7,18.7,18,988.7,988.7,988.1,3.2,42,9.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787b5c),A325,12/07/2016,21,30.7,32.1,30.7,32,32,29,12,12.1,11.9,987.7,987.7,987.4,0,143,0,44.47,0
ObjectId(58f3b7c40d77803ba6787b5d),A325,12/07/2016,12,28.1,28.2,25.9,55,62,54,18.2,18.5,17.9,990.7,990.8,990.6,1.5,110,8.5,2115,0
ObjectId(58f3b7c40d77803ba6787b5e),A325,12/07/2016,14,30.4,30.7,28.5,42,48,42,16,17.2,15.6,990,990.6,990,0,121,7.2,2784,0
ObjectId(58f3b7c40d77803ba6787b5f),A325,13/07/2016,2,24.8,25.8,24.8,72,72,64,19.4,19.4,18.6,989.8,989.9,989.7,2.2,46,9.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787b60),A325,13/07/2016,1,25.8,27.2,25.8,64,64,56,18.6,18.6,17.6,989.8,989.8,989.5,3.8,47,9.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787b61),A325,12/07/2016,19,33.3,34.3,32.1,27,29,26,11.9,12.5,11.3,986.8,986.8,986.6,0.1,98,5.4,1550,0
ObjectId(58f3b7c40d77803ba6787b62),A325,12/07/2016,20,32.1,33.4,32.1,29,29,27,12,12.1,11.3,987.4,987.4,986.8,0,87,5.4,568.9,0
ObjectId(58f3b7c40d77803ba6787b63),A325,13/07/2016,13,29.1,29.1,27,53,62,53,18.7,19.6,18.1,991.3,991.8,991.3,0,129,4.3,1827,0
ObjectId(58f3b7c40d77803ba6787b64),A325,13/07/2016,15,32.1,32.6,30.1,34,46,34,14.4,17.9,14.4,989.4,990.6,989.4,0,91,6.7,3265,0
ObjectId(58f3b7c40d77803ba6787b65),A325,13/07/2016,17,34.2,34.9,32.2,23,31,23,10.4,13.5,10.4,987.3,988.2,987.3,0.6,143,6.1,2471,0
ObjectId(58f3b7c40d77803ba6787b66),A325,13/07/2016,11,25.8,26.3,25,67,70,66,19.1,19.7,18.9,991.6,991.6,991.2,0.1,84,5.7,1006,0
ObjectId(58f3b7c40d77803ba6787b67),A325,13/07/2016,16,32.9,33.9,31.6,29,34,29,12.7,14.8,12.7,988.2,989.5,988.2,0.3,156,6.3,3288,0
ObjectId(58f3b7c40d77803ba6787b68),A325,13/07/2016,23,25.6,28,25.5,45,45,34,12.8,12.8,10.8,988.2,988.2,987.7,0,52,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b69),A325,13/07/2016,22,28,31,28,34,34,29,10.9,11.1,10.8,987.7,987.7,987.4,0,82,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b6a),A325,13/07/2016,10,25,25.2,24.2,70,74,70,19.1,19.4,19.1,991.2,991.2,990.3,0.6,85,5.7,312.8,0
ObjectId(58f3b7c40d77803ba6787b6b),A325,13/07/2016,0,27.2,27.9,26.5,56,56,43,17.6,17.6,13.2,989.5,989.5,988.8,2.4,51,8.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787b6c),A325,13/07/2016,8,24.2,24.3,23.7,75,78,75,19.5,20,19.5,989.9,989.9,989.4,0,84,5.7,-3.29,0
ObjectId(58f3b7c40d77803ba6787b6d),A325,13/07/2016,12,27,27.7,25.7,62,67,60,19,19.8,18.7,991.8,991.9,991.6,0.3,95,5.5,1133,0
ObjectId(58f3b7c40d77803ba6787b6e),A325,13/07/2016,7,24.3,24.8,24.1,77,77,75,20,20.2,19.9,989.5,989.5,989.1,0.2,87,5.7,-3.11,0
ObjectId(58f3b7c40d77803ba6787b6f),A325,13/07/2016,3,24.5,24.8,24.5,76,76,72,19.9,19.9,19.4,990,990.1,989.7,0.4,43,8.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787b70),A325,13/07/2016,21,31.1,32.9,31.1,29,29,27,11,11.3,10.7,987.4,987.4,987,0,130,2.2,57.13,0
ObjectId(58f3b7c40d77803ba6787b71),A325,13/07/2016,9,24.2,24.3,24.2,74,75,74,19.3,19.5,19.2,990.3,990.3,989.9,0,74,5.2,1056,0
ObjectId(58f3b7c40d77803ba6787b72),A325,13/07/2016,14,30.7,30.7,28.6,44,53,44,17.2,18.7,17,990.6,991.3,990.6,0.3,122,6.7,2000,0
ObjectId(58f3b7c40d77803ba6787b73),A325,13/07/2016,4,24.6,24.7,24.5,76,76,76,20.1,20.1,19.9,989.5,990.1,989.5,0.1,45,7.9,-3.54,0
ObjectId(58f3b7c40d77803ba6787b74),A325,13/07/2016,5,24.4,24.6,24.4,77,77,76,20.1,20.2,20,989,989.5,989,0,43,6.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787b75),A325,13/07/2016,20,32.9,34.2,32.8,27,27,26,11.2,12.4,11,987,987.1,986.7,0,117,5.5,769.9,0
ObjectId(58f3b7c40d77803ba6787b76),A325,13/07/2016,19,34,34.5,33,26,28,26,11.9,12.6,11.3,986.7,986.8,986.7,0,120,7.6,1500,0
ObjectId(58f3b7c40d77803ba6787b77),A325,13/07/2016,6,24.8,24.8,24.4,75,77,75,20.1,20.2,20.1,989.1,989.1,988.8,0,60,4.3,-3.42,0
ObjectId(58f3b7c40d77803ba6787b78),A325,14/07/2016,18,34.3,34.8,33.2,24,26,24,11,12.3,10.5,985.2,985.9,985.2,0,137,6.7,2309,0
ObjectId(58f3b7c40d77803ba6787b79),A325,13/07/2016,18,33.7,34.8,32.7,27,27,23,12,12.3,9.7,986.7,987.3,986.7,0,83,6.1,2006,0
ObjectId(58f3b7c40d77803ba6787b7a),A325,14/07/2016,3,24.7,25.1,24.6,75,75,70,20,20,19.2,988.8,989.2,988.8,1.9,45,10.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787b7b),A325,14/07/2016,17,33.7,34.8,33.2,25,29,25,11.2,13.4,11,985.9,986.9,985.9,0.2,123,6.4,2643,0
ObjectId(58f3b7c40d77803ba6787b7c),A325,14/07/2016,5,24.1,24.6,24.1,79,79,77,20.2,20.3,20.2,988.7,988.8,988.4,0,75,7,-3.54,0
ObjectId(58f3b7c40d77803ba6787b7d),A325,14/07/2016,16,33.8,33.9,32.1,29,33,29,13.4,14.7,12.9,986.9,988.2,986.9,0,138,8.9,3142,0
ObjectId(58f3b7c40d77803ba6787b7e),A325,14/07/2016,11,27.1,27.1,24.7,58,73,58,18.1,19.8,17.8,990.8,990.8,990.1,0,88,6.4,1332,0
ObjectId(58f3b7c40d77803ba6787b7f),A325,14/07/2016,10,24.7,24.7,24,73,74,72,19.5,19.5,19,990.1,990.1,989.4,0,69,1.4,224.4,0
ObjectId(58f3b7c40d77803ba6787b80),A325,14/07/2016,15,33.1,33.3,30.4,33,41,33,14.6,16.4,14.2,988.2,989.4,988.2,0.3,110,6.9,3540,0
ObjectId(58f3b7c40d77803ba6787b81),A325,14/07/2016,4,24.6,24.8,24.6,77,77,75,20.2,20.2,20,988.5,988.8,988.4,0.2,49,9.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787b82),A325,14/07/2016,13,29.8,30.7,27.6,47,54,45,17.2,18.2,16.2,990.2,990.7,990.2,0.4,156,6.2,2677,0
ObjectId(58f3b7c40d77803ba6787b83),A325,14/07/2016,2,25.1,26.3,25.1,70,70,60,19.2,19.2,18.1,989.1,989.1,988.8,2.9,53,11.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787b84),A325,14/07/2016,1,26.3,27.5,26.3,60,60,51,18,18,16.4,988.8,988.9,988.4,2.1,49,11.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787b85),A325,14/07/2016,9,24,24,23.9,74,76,74,19.2,19.5,19.1,989.4,989.4,988.9,0,67,1.4,5463,0
ObjectId(58f3b7c40d77803ba6787b86),A325,14/07/2016,8,24,24.2,23.9,76,77,76,19.5,19.8,19.5,988.9,988.9,988.6,0,69,4.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787b87),A325,14/07/2016,7,24.1,24.1,23.9,77,80,77,19.8,20.2,19.8,988.6,988.6,988.3,0,71,4.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787b88),A325,14/07/2016,0,27.4,27.5,24.7,51,51,40,16.4,16.4,11.7,988.4,988.4,988.2,1.7,51,7.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787b89),A325,14/07/2016,19,34.1,34.6,33.6,23,25,23,10.2,11.1,9.9,985,985.3,985,0.3,118,8.4,1658,0
ObjectId(58f3b7c40d77803ba6787b8a),A325,14/07/2016,23,25.7,27.9,25.7,40,40,33,10.9,11.1,10.3,986.7,986.7,986.1,0,76,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b8b),A325,14/07/2016,12,27.6,28.4,26.3,53,58,52,17.2,18.3,16.8,990.7,990.9,990.7,0.5,144,5.6,1723,0
ObjectId(58f3b7c40d77803ba6787b8c),A325,14/07/2016,14,30.4,31.2,29.1,41,47,41,15.7,17.2,15.7,989.4,990.2,989.4,0.1,124,6.9,2280,0
ObjectId(58f3b7c40d77803ba6787b8d),A325,14/07/2016,6,23.9,24.1,23.8,80,80,79,20.2,20.3,20.1,988.5,988.7,988.5,0,63,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b8e),A325,14/07/2016,20,33.4,34.3,33.4,24,24,23,10,10.4,9.8,985.1,985.1,985,0,107,6.8,743,0
ObjectId(58f3b7c40d77803ba6787b8f),A325,15/07/2016,7,22.1,23.5,22,80,81,79,18.6,19.8,18.5,987.3,987.3,987.1,0,349,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b90),A325,15/07/2016,16,34.4,34.4,31.4,30,35,29,14.1,15.1,13.2,985.8,987.1,985.8,0,151,6,3199,0
ObjectId(58f3b7c40d77803ba6787b91),A325,14/07/2016,22,27.9,31,27.9,33,33,28,10.2,10.6,10,986.1,986.1,985.5,0,50,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b92),A325,14/07/2016,21,31,33.4,31,28,28,24,10.3,10.4,10,985.6,985.6,985.1,0,92,3.6,67.32,0
ObjectId(58f3b7c40d77803ba6787b93),A325,15/07/2016,13,28.9,29.6,26.3,49,64,48,17.1,19.6,16.9,989.2,989.7,989.2,0,190,5.2,2551,0
ObjectId(58f3b7c40d77803ba6787b94),A325,15/07/2016,10,25,25.1,23.8,73,79,73,19.8,20.1,19.7,989,989,988.5,0,163,0,298.6,0
ObjectId(58f3b7c40d77803ba6787b95),A325,15/07/2016,5,24.4,24.6,24.4,76,76,75,19.8,19.9,19.7,987,987.3,986.6,0,74,6.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787b96),A325,15/07/2016,14,30.6,30.9,28.8,41,50,41,16,18,15.6,988.2,989.2,988.2,0,199,5.3,2881,0
ObjectId(58f3b7c40d77803ba6787b97),A325,15/07/2016,3,25.2,25.8,25.2,66,66,59,18.5,18.5,17.2,987,987,986.9,0,23,9.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787b98),A325,15/07/2016,23,26.7,28,26.7,38,38,34,11,11.1,10.2,985.8,985.8,985.1,0,229,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787b99),A325,15/07/2016,2,25.8,26.9,25.8,59,59,52,17.2,17.2,16.2,987,987.2,987,2,52,9.9,-3.54,0
